time,res,x_v,y_v,r_v,t_v,x_a,y_a,r_a,t_a
1645229758.7410316,-17334.534057954468,0.00121461,-7.00688e-08,0.00441592,7.01907e-09,0.00458071,7.0374e-08,74.622,174.264
1645229761.3186877,-167074.2562661045,0.0124817,-7.47075e-08,0.0019653400000000003,7.44632e-09,0.012637399999999998,7.50127e-08,8.958,174.294
1645229763.9110205,-274172.8709739167,0.0217713,-7.94072e-08,9.15532e-06,7.87359e-09,0.0217713,7.97124e-08,0.024,174.318
1645229766.4874492,-250992.99175168632,0.0200379,-7.98345e-08,2.7465999999999998e-05,7.690459999999999e-09,0.0200349,8.01396e-08,0.084,174.492
1645229769.064038,-38513.995264937425,0.0031006,-8.050580000000001e-08,-5.798379999999999e-05,7.690459999999999e-09,0.0031006,8.0811e-08,-1.044,174.516
1645229771.646333,67948.58963761428,-0.0054992899999999996,-8.093309999999999e-08,-0.000213625,7.75149e-09,0.0054992899999999996,8.12383e-08,-177.798,174.498
1645229774.2209857,93185.26140210623,-0.00755315,-8.105519999999999e-08,-0.000259401,7.812559999999999e-09,0.007556200000000001,8.13603e-08,-178.056,174.474
1645229776.8021736,97552.65547429406,-0.00790715,-8.105519999999999e-08,-0.000265504,7.812559999999999e-09,0.00790715,8.13603e-08,-178.08,174.474
1645229779.3695464,98117.4557585448,-0.00795293,-8.105519999999999e-08,-0.000268556,7.812559999999999e-09,0.00795598,8.13603e-08,-178.08,174.474
1645229781.9616723,98192.71311402602,-0.00795903,-8.105519999999999e-08,-0.000268556,7.812559999999999e-09,0.00796208,8.13603e-08,-178.08,174.474
1645229784.5484152,98304.44439780182,-0.00796208,-8.09941e-08,-0.000268556,7.812559999999999e-09,0.00796208,8.129930000000001e-08,-178.08,174.474
1645229787.1234522,98266.78733389224,-0.00795903,-8.09941e-08,-0.000268556,7.812559999999999e-09,0.00796208,8.129930000000001e-08,-178.08,174.474
1645229789.7008905,98266.78733389224,-0.00795903,-8.09941e-08,-0.000268556,7.812559999999999e-09,0.00795903,8.129930000000001e-08,-178.08,174.474
1645229792.2912085,98229.13026998263,-0.00795598,-8.09941e-08,-0.000268556,7.812559999999999e-09,0.00795903,8.129930000000001e-08,-178.08,174.474
1645229794.8581994,98229.13026998263,-0.00795598,-8.09941e-08,-0.000268556,7.812559999999999e-09,0.00795903,8.129930000000001e-08,-178.08,174.474
1645229797.4413188,98229.13026998263,-0.00795598,-8.09941e-08,-0.000268556,7.812559999999999e-09,0.00795903,8.129930000000001e-08,-178.08,174.474
1645229800.014299,98303.16644240738,-0.00795598,-8.093309999999999e-08,-0.000268556,7.75149e-09,0.00795903,8.12383e-08,-178.08,174.498
1645229802.5910451,98303.16644240738,-0.00795598,-8.093309999999999e-08,-0.000265504,7.75149e-09,0.00795903,8.12383e-08,-178.092,174.498
1645229805.1701446,98303.16644240738,-0.00795598,-8.093309999999999e-08,-0.000265504,7.812559999999999e-09,0.00795903,8.12383e-08,-178.092,174.474
1645229807.7421713,98303.16644240738,-0.00795598,-8.093309999999999e-08,-0.000265504,7.812559999999999e-09,0.00795903,8.12383e-08,-178.092,174.474
1645229810.3266397,98303.16644240738,-0.00795598,-8.093309999999999e-08,-0.000268556,7.812559999999999e-09,0.00795903,8.12383e-08,-178.08,174.474
1645229812.9110813,98303.16644240738,-0.00795598,-8.093309999999999e-08,-0.000268556,7.812559999999999e-09,0.00795903,8.12383e-08,-178.08,174.474
