t,i,x,y,r,theta,xK,tc,therm,dc,i,x2,y2,r2,theta2
1681598291.2060063, 3.2, -2.310112e-06, -1.331197e-06, 3.128186e-06, 206.4511, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0166017, 0.419863, 0.966
1681598297.682112, -3.2, 3.392923e-06, -1.331197e-06, 3.644724e-06, 335.1151, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0165406, 0.419863, 0.966
1681598304.1913738, 3.2, -2.383228e-06, -1.331197e-06, 2.858365e-06, 209.7564, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0166017, 0.419863, 0.966
1681598310.7059402, -3.2, 3.027344e-06, -1.404281e-06, 3.271004e-06, 335.633, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0166017, 0.419863, 0.966
1681598317.2048092, 3.2, -2.748807e-06, -1.185031e-06, 3.223785e-06, 203.1436, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0165406, 0.419863, 0.966
1681598323.7086365, -3.2, 2.881112e-06, -1.331197e-06, 3.074342e-06, 334.6356, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0165406, 0.419863, 0.966
1681598330.2033322, 3.2, -2.16388e-06, -1.477364e-06, 2.316044e-06, 211.9458, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0165406, 0.419863, 0.966
1681598336.695849, -3.2, 3.758502e-06, -1.258114e-06, 4.056277e-06, 339.7701, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0166017, 0.419802, 0.966
1681598343.1916757, 3.2, -6.477715e-06, -1.331197e-06, 7.666592e-06, 190.405, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0165406, 0.419802, 0.966
1681598349.7016397, -3.2, -5.553321e-07, -1.185031e-06, 1.504752e-06, 244.7284, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0165406, 0.419802, 0.966
1681598356.1726267, 3.2, -5.600324e-06, -1.331197e-06, 5.614197e-06, 193.2048, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0165406, 0.419802, 0.966
1681598362.6738908, -3.2, 1.027104e-07, -1.331197e-06, 1.331908e-06, 268.1275, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0166017, 0.419802, 0.966
1681598369.149647, 3.2, -6.039019e-06, -1.404281e-06, 6.082459e-06, 191.7682, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0165406, 0.419863, 0.966
1681598375.6549666, -3.2, 1.027104e-07, -1.258114e-06, 1.282507e-06, 286.5338, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0165406, 0.419802, 0.966
1681598382.144075, 3.2, -5.527208e-06, -1.331197e-06, 5.724328e-06, 193.7322, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0166017, 0.419802, 0.966
1681598388.6588662, -3.2, -1.166371e-07, -1.258114e-06, 1.404592e-06, 264.9926, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0166017, 0.419802, 0.966
1681598395.161693, 3.2, -6.112135e-06, -1.111948e-06, 6.485344e-06, 191.6313, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0166017, 0.419802, 0.966
1681598401.6468334, -3.2, -4.091004e-07, -1.404281e-06, 1.554071e-06, 250.9541, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0166017, 0.419802, 0.966
1681598408.1510952, 3.2, -5.746556e-06, -1.258114e-06, 6.041278e-06, 191.652, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0166017, 0.419802, 0.966
1681598414.6182506, -3.2, -2.628688e-07, -1.258114e-06, 1.356903e-06, 261.8875, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0166017, 0.419802, 0.966
1681598421.1079946, 3.2, -6.91641e-06, -1.258114e-06, 6.527001e-06, 191.0081, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598427.5848477, -3.2, -4.822163e-07, -1.331197e-06, 1.322957e-06, 264.9926, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598434.077853, 3.2, -6.91641e-06, -1.185031e-06, 6.326879e-06, 191.7418, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0166017, 0.419802, 0.966
1681598440.5643568, -3.2, -4.091004e-07, -1.331197e-06, 1.375225e-06, 251.9871, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0165406, 0.419802, 0.966
1681598447.0314991, 3.2, -5.965903e-06, -1.185031e-06, 5.724328e-06, 192.3266, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0166017, 0.419802, 0.966
1681598453.5119705, -3.2, 3.951737e-07, -1.258114e-06, 1.369661e-06, 293.2837, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0166017, 0.419802, 0.966
1681598460.0172286, 3.2, -5.380977e-06, -1.111948e-06, 5.597319e-06, 194.4616, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0165406, 0.419802, 0.966
1681598466.5271235, -3.2, -1.897529e-07, -1.185031e-06, 1.426175e-06, 311.3938, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598473.01451, 3.2, -5.965903e-06, -1.185031e-06, 5.724328e-06, 192.7555, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598479.5175276, -3.2, 2.959457e-08, -1.258114e-06, 1.198004e-06, 277.9558, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0165406, 0.419802, 0.966
1681598486.0253396, 3.2, -6.331483e-06, -1.258114e-06, 6.684719e-06, 192.2869, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0165406, 0.419802, 0.966
1681598492.529249, -3.2, -3.359846e-07, -1.258114e-06, 1.258867e-06, 268.1275, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0165406, 0.419802, 0.966
1681598499.022969, 3.2, -5.746556e-06, -1.331197e-06, 5.827521e-06, 192.5033, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0165406, 0.419802, 0.966
1681598505.5316398, -3.2, -1.166371e-07, -1.258114e-06, 1.282507e-06, 278.9855, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0166017, 0.419802, 0.966
1681598512.0635896, 3.2, -5.454093e-06, -1.331197e-06, 5.526098e-06, 192.5854, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0165406, 0.419802, 0.966
1681598518.5590436, -3.2, 4.682896e-07, -1.258114e-06, 1.532854e-06, 290.416, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0165406, 0.419802, 0.966
1681598525.055773, 3.2, -4.796051e-06, -1.258114e-06, 4.41652e-06, 194.9746, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598531.5449333, -3.2, 1.638143e-06, -1.258114e-06, 1.999471e-06, 315.3271, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598538.0647693, 3.2, -4.284239e-06, -1.331197e-06, 4.395044e-06, 196.4669, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598544.5902302, -3.2, 1.053216e-06, -1.258114e-06, 1.640767e-06, 313.6325, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0165406, 0.419802, 0.966
1681598551.0759826, 3.2, -4.649818e-06, -1.185031e-06, 4.817018e-06, 196.4669, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0165406, 0.419802, 0.966
1681598557.5816805, -3.2, 1.565027e-06, -1.331197e-06, 1.944957e-06, 313.6325, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598564.083494, 3.2, -5.088514e-06, -1.258114e-06, 5.118422e-06, 193.6984, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0166017, 0.419802, 0.966
1681598570.599182, -3.2, 7.607529e-07, -1.404281e-06, 1.531565e-06, 308.3503, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0166017, 0.419802, 0.966
1681598577.0645542, 3.2, -4.942282e-06, -1.258114e-06, 5.330526e-06, 194.2978, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598583.5470946, -3.2, 7.607529e-07, -1.331197e-06, 1.437082e-06, 304.3785, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0166017, 0.419802, 0.966
1681598590.0614195, 3.2, -4.649818e-06, -1.331197e-06, 4.836621e-06, 194.4875, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0166017, 0.419802, 0.966
1681598596.5473578, -3.2, 6.876371e-07, -1.185031e-06, 1.570804e-06, 303.5361, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598603.0610127, 3.2, -4.942282e-06, -1.185031e-06, 5.668588e-06, 191.9476, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598609.5601425, -3.2, 4.682896e-07, -1.258114e-06, 1.369601e-06, 277.9558, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986088, 0.0165406, 0.419802, 0.966
1681598616.0752616, 3.2, -5.600324e-06, -1.258114e-06, 6.025595e-06, 192.5033, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598622.5942276, -3.2, 1.027104e-07, -1.258114e-06, 1.228015e-06, 284.3585, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598629.086247, 3.2, -5.307861e-06, -1.258114e-06, 5.494665e-06, 192.2584, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598635.5798297, -3.2, -3.359846e-07, -1.258114e-06, 1.279387e-06, 233.7967, 0, 0, 0, +3.926443E-05, -5.172884E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598658.2337508, 3.2, -3.333734e-06, -1.111948e-06, 3.426809e-06, 200.676, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.96
1681598664.7604547, -3.2, 2.881112e-06, -1.331197e-06, 3.210968e-06, 336.2637, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598671.2664473, 3.2, -2.675691e-06, -1.258114e-06, 2.830164e-06, 205.183, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598677.7752986, -3.2, 3.466039e-06, -1.258114e-06, 3.756124e-06, 341.1512, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598684.2666848, 3.2, -2.236996e-06, -1.331197e-06, 2.988547e-06, 205.7997, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598690.7495186, -3.2, 3.027344e-06, -1.258114e-06, 3.210968e-06, 338.6225, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598697.2547686, 3.2, -2.383228e-06, -1.258114e-06, 2.859668e-06, 207.1211, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598703.729738, -3.2, 2.73488e-06, -1.331197e-06, 3.173782e-06, 338.8962, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598710.207033, 3.2, -2.383228e-06, -1.185031e-06, 2.759796e-06, 203.5527, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598716.7161744, -3.2, 3.319807e-06, -1.331197e-06, 3.756124e-06, 341.1512, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598723.195945, 3.2, -2.017649e-06, -1.185031e-06, 2.467119e-06, 211.0374, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598729.736512, -3.2, 4.050965e-06, -1.185031e-06, 4.502185e-06, 345.6165, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598736.2236927, 3.2, -1.725185e-06, -1.331197e-06, 2.255006e-06, 214.9771, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598742.7740612, -3.2, 3.904734e-06, -1.258114e-06, 3.963482e-06, 342.1749, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598749.289481, 3.2, -2.52946e-06, -1.111948e-06, 2.727256e-06, 203.888, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598755.8048234, -3.2, 3.392923e-06, -1.185031e-06, 3.593915e-06, 340.3556, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.96
1681598762.3090675, 3.2, -2.675691e-06, -1.258114e-06, 2.956717e-06, 207.7568, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598768.8302763, -3.2, 3.173575e-06, -1.258114e-06, 3.756124e-06, 340.4305, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598775.3210073, 3.2, -2.675691e-06, -1.258114e-06, 2.830164e-06, 206.4451, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598781.8502483, -3.2, 2.881112e-06, -1.258114e-06, 3.020144e-06, 337.1193, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598788.328795, 3.2, -2.456344e-06, -1.185031e-06, 2.599811e-06, 204.4812, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598794.8193, -3.2, 3.392923e-06, -1.258114e-06, 3.52497e-06, 341.4877, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598801.3293731, 3.2, -1.944533e-06, -1.258114e-06, 2.240008e-06, 209.7624, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598807.8288, -3.2, 4.050965e-06, -1.258114e-06, 4.381702e-06, 342.7467, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598814.3545876, 3.2, -1.578954e-06, -1.185031e-06, 2.092979e-06, 215.6519, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598820.8620343, -3.2, 3.904734e-06, -1.111948e-06, 4.150613e-06, 343.1177, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598827.3497674, 3.2, -1.725185e-06, -1.111948e-06, 2.135209e-06, 214.4852, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986088, 0.0166017, 0.419802, 0.966
1681598833.8479407, -3.2, 3.97785e-06, -1.185031e-06, 4.36128e-06, 343.0349, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598840.3474617, 3.2, -1.652069e-06, -1.111948e-06, 1.931197e-06, 218.2013, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598846.8690417, -3.2, 4.124081e-06, -1.185031e-06, 4.220737e-06, 345.1617, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598853.3782163, 3.2, -1.505838e-06, -1.185031e-06, 2.052485e-06, 210.7177, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598859.8637433, -3.2, 3.319807e-06, -1.185031e-06, 3.756124e-06, 341.4877, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598866.3608677, 3.2, -1.432722e-06, -1.185031e-06, 1.799419e-06, 224.2798, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598872.8650124, -3.2, 4.709008e-06, -1.185031e-06, 4.662607e-06, 342.9605, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598879.3654892, 3.2, -1.505838e-06, -1.258114e-06, 1.974182e-06, 222.7797, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598885.849609, -3.2, 3.831618e-06, -1.111948e-06, 4.032883e-06, 341.1512, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598892.3321145, 3.2, -1.871417e-06, -1.185031e-06, 2.339702e-06, 210.7177, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598898.8284774, -3.2, 3.539154e-06, -1.258114e-06, 4.010685e-06, 342.5003, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598905.334091, 3.2, -2.090764e-06, -1.111948e-06, 2.303765e-06, 211.9458, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598911.8113954, -3.2, 3.392923e-06, -1.185031e-06, 3.550207e-06, 340.3556, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598918.2966769, 3.2, -1.944533e-06, -1.185031e-06, 2.092979e-06, 210.7177, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598924.8223085, -3.2, 4.197197e-06, -1.258114e-06, 4.241836e-06, 341.4926, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598931.3156116, 3.2, -1.432722e-06, -1.258114e-06, 1.859299e-06, 221.2873, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598937.829734, -3.2, 4.416544e-06, -1.258114e-06, 4.451789e-06, 348.2321, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598944.3036723, 3.2, -1.28649e-06, -1.185031e-06, 1.649741e-06, 220.8378, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598950.7821183, -3.2, 4.197197e-06, -1.258114e-06, 4.220737e-06, 343.584, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598957.2898655, 3.2, -2.236996e-06, -1.111948e-06, 2.694926e-06, 203.1346, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598963.766322, -3.2, 3.246691e-06, -1.258114e-06, 3.319209e-06, 339.8316, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598970.276808, 3.2, -4.352126e-08, -1.185031e-06, 1.408206e-06, 303.5361, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.96
1681598976.786181, -3.2, 8.803495e-06, -1.258114e-06, 8.501626e-06, 352.8599, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681598983.2882264, 3.2, 4.855239e-06, -1.111948e-06, 5.512538e-06, 345.8803, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598989.812505, -3.2, 1.077762e-05, -1.258114e-06, 1.077819e-05, 353.6398, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681598996.319781, 3.2, 5.074587e-06, -1.185031e-06, 5.139943e-06, 345.8747, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681599002.8050323, -3.2, 1.092385e-05, -1.185031e-06, 1.10687e-05, 353.3418, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681599009.3023472, 3.2, 4.709008e-06, -1.185031e-06, 4.980941e-06, 346.0822, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681599015.7848527, -3.2, 1.055827e-05, -1.258114e-06, 1.063297e-05, 353.7254, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681599022.2587678, 3.2, 5.147703e-06, -1.185031e-06, 5.211116e-06, 348.0235, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681599028.7508538, -3.2, 1.063139e-05, -1.185031e-06, 1.041519e-05, 353.3209, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681599035.2791445, 3.2, 5.586397e-06, -1.185031e-06, 5.567738e-06, 347.3825, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0165406, 0.419802, 0.966
1681599041.7793443, -3.2, 1.11432e-05, -1.185031e-06, 1.120604e-05, 354.5675, 0, 0, 0, +3.966794E-05, +2.846012E-10, 0.986027, 0.0166017, 0.419802, 0.966
1681599064.4523487, 3.2, -2.748807e-06, -8.926987e-07, 3.16958e-06, 197.2289, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0165406, 0.420229, 0.96
1681599070.953194, -3.2, 2.881112e-06, -9.657819e-07, 2.721607e-06, 341.4683, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0166017, 0.420168, 0.966
1681599077.4509254, 3.2, -2.748807e-06, -8.926987e-07, 2.707564e-06, 201.7603, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0165406, 0.420229, 0.966
1681599083.9597545, -3.2, 2.515533e-06, -9.657819e-07, 2.857312e-06, 342.3639, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0165406, 0.420229, 0.966
1681599090.4669049, 3.2, -2.52946e-06, -8.926987e-07, 2.87029e-06, 199.8469, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0165406, 0.420168, 0.966
1681599096.9509997, -3.2, 2.881112e-06, -1.038865e-06, 2.900397e-06, 339.2003, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0165406, 0.420168, 0.966
1681599103.4508727, 3.2, -2.602575e-06, -8.926987e-07, 3.051882e-06, 196.1957, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0165406, 0.420168, 0.966
1681599109.981982, -3.2, 2.369301e-06, -9.657819e-07, 2.39561e-06, 339.7617, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0165406, 0.420168, 0.966
1681599116.4741485, 3.2, -2.748807e-06, -8.926987e-07, 2.75142e-06, 201.4637, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0165406, 0.420168, 0.966
1681599122.9779968, -3.2, 2.954228e-06, -8.926987e-07, 2.900397e-06, 341.4683, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0165406, 0.420168, 0.966
1681599129.4984884, 3.2, -2.52946e-06, -1.038865e-06, 2.75142e-06, 199.439, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0165406, 0.420168, 0.966
1681599136.0013628, -3.2, 3.173575e-06, -9.657819e-07, 2.76294e-06, 338.9969, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0165406, 0.420168, 0.966
1681599142.497673, 3.2, -3.479965e-06, -8.196156e-07, 3.894092e-06, 192.6059, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0165406, 0.420168, 0.966
1681599148.9922972, -3.2, 2.149954e-06, -9.657819e-07, 2.73825e-06, 338.6797, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0165406, 0.420168, 0.966
1681599155.499153, 3.2, -3.114386e-06, -9.657819e-07, 3.330601e-06, 192.4926, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0165406, 0.420229, 0.966
1681599161.9897194, -3.2, 1.34568e-06, -8.926987e-07, 1.437197e-06, 317.4797, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0165406, 0.420168, 0.966
1681599168.4883363, 3.2, -4.211124e-06, -8.196156e-07, 4.534513e-06, 192.3862, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0165406, 0.420168, 0.966
1681599174.9794548, -3.2, 1.34568e-06, -8.926987e-07, 7.471189e-07, 267.4198, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0165406, 0.420168, 0.966
1681599181.475624, 3.2, -4.576703e-06, -9.657819e-07, 4.937666e-06, 191.557, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0166017, 0.420168, 0.966
1681599187.9529998, -3.2, 3.951737e-07, -8.926987e-07, 1.614857e-06, 315.4548, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0165406, 0.420229, 0.966
1681599194.4619818, 3.2, -3.91866e-06, -8.926987e-07, 4.178048e-06, 195.3967, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0166017, 0.420229, 0.966
1681599200.9573174, -3.2, 1.491911e-06, -9.657819e-07, 1.716309e-06, 327.8221, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0165406, 0.420229, 0.966
1681599207.4584587, 3.2, -4.430471e-06, -9.657819e-07, 4.621854e-06, 191.5781, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0165406, 0.420168, 0.966
1681599213.9543808, -3.2, 9.069846e-07, -9.657819e-07, 1.437197e-06, 317.672, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0165406, 0.420168, 0.966
1681599220.4683242, 3.2, -4.430471e-06, -9.657819e-07, 4.749058e-06, 191.7337, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0166017, 0.420168, 0.966
1681599226.9699628, -3.2, -9.940271e-07, -1.038865e-06, 1.045392e-06, 252.078, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0165406, 0.420168, 0.966
1681599233.4639847, 3.2, -6.039019e-06, -8.926987e-07, 5.682989e-06, 190.1752, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0165406, 0.420168, 0.966
1681599239.9828334, -3.2, 8.338687e-07, -8.926987e-07, 1.044045e-06, 295.8679, 0, 0, 0, -4.165427E+00, +1.890811E-10, 0.986454, 0.0165406, 0.420168, 0.966
