time,tc temp (C),tr temp (C),tr res (ohm),PAR124,x,y,r,theta
1645885375.9204755,0,2.16159047663987,967.581953,4.1924557,0.187806,-0.101746,0.213624,-28.428
1645885379.4646301,0,2.162160147339598,967.583609,4.1924166,0.187806,-0.101746,0.213563,-28.44
1645885383.0024693,0,2.1623992300137402,967.584304,4.1925759,0.187745,-0.101868,0.213563,-28.47
1645885386.5354342,0,2.1626266164817385,967.584965,4.1926002,0.187257,-0.101929,0.213197,-28.548
1645885390.0844553,0,2.162537175519704,967.584705,4.1927161,0.18744,-0.101746,0.213258,-28.476
1645885393.6433938,0,2.162397165990996,967.584298,4.1931228,0.187623,-0.101746,0.21338,-28.464
1645885397.1826112,0,2.1619757612216244,967.583073,4.1928343,0.187379,-0.101929,0.213319,-28.53
1645885400.7173767,0,2.1609485645372946,967.580087,4.1924376,0.187318,-0.101868,0.213258,-28.524
1645885404.2676396,0,2.159939254611206,967.577153,4.1925725,0.187135,-0.101807,0.213014,-28.53
1645885407.8142,0,2.1587751407492632,967.573769,4.192707,0.187623,-0.101929,0.213502,-28.506
1645885411.3467307,0,2.1572480983947413,967.56933,4.1923322,0.187318,-0.101807,0.213136,-28.518
1645885414.9145644,0,2.1554348387913222,967.564059,4.1923537,0.18744,-0.101624,0.213197,-28.458
1645885418.4615822,0,2.153573413375579,967.558648,4.1925187,0.187379,-0.101929,0.213319,-28.53
1645885422.0004106,0,2.1512888518062416,967.552007,4.1924266,0.18744,-0.101868,0.21338,-28.512
1645885425.5437868,0,2.148740426824897,967.544599,4.1918687,0.187562,-0.101746,0.21338,-28.464
1645885429.1187348,0,2.1460495717341788,967.536777,4.1917471,0.18744,-0.101807,0.213319,-28.488
1645885432.6610198,0,2.1430879679702635,967.528168,4.1917939,0.187623,-0.101746,0.213441,-28.464
1645885436.1994321,0,2.139925103101112,967.518974,4.191719,0.187562,-0.101746,0.21338,-28.464
1645885439.7415972,0,2.136581271378921,967.509254,4.1913452,0.187318,-0.101868,0.213197,-28.536
1645885443.2911825,0,2.1328971897971516,967.498545,4.1911506,0.18744,-0.101868,0.213319,-28.512
1645885446.8504162,0,2.129349320821964,967.488232,4.1906828,0.187684,-0.10199,0.213563,-28.506
1645885450.418838,0,2.125258911496156,967.476342,4.1904649,0.187501,-0.101807,0.213319,-28.494
1645885453.9741795,0,2.1211285715785837,967.464336,4.1902818,0.187806,-0.101746,0.213563,-28.44
1645885457.5446718,0,2.1167353714597605,967.451566,4.1898994,0.187501,-0.101563,0.213258,-28.434
1645885461.0855632,0,2.112338359564325,967.438785,4.1895093,0.187623,-0.101685,0.21338,-28.446
1645885464.6416347,0,2.107592473193767,967.42499,4.188888,0.187501,-0.101685,0.213319,-28.458
1645885468.173057,0,2.1027952938601713,967.411046,4.1886272,0.18744,-0.101563,0.213136,-28.44
1645885471.732491,0,2.0973936114651295,967.395345,4.1883482,0.187623,-0.101563,0.213319,-28.416
1645885475.2720926,0,2.092056222697632,967.379831,4.1877303,0.187623,-0.101746,0.21338,-28.458
1645885478.815593,0,2.0866940224478703,967.364245,4.1872825,0.187623,-0.101624,0.21338,-28.428
1645885482.3590388,0,2.080770646144003,967.347028,4.1867523,0.187562,-0.101563,0.213258,-28.422
1645885485.9174874,0,2.0749115566280314,967.329998,4.1864099,0.187501,-0.101502,0.213197,-28.422
1645885489.4614398,0,2.068825001507666,967.312307,4.1860442,0.187379,-0.101624,0.213136,-28.458
1645885493.0021665,0,2.062741834190134,967.294626,4.1850857,0.187501,-0.101807,0.21338,-28.482
1645885496.5559535,0,2.056355845252067,967.276065,4.1847863,0.187501,-0.101746,0.213319,-28.47
1645885500.1016104,0,2.0499773675693156,967.257526,4.1846652,0.18744,-0.101807,0.213319,-28.488
1645885503.6560006,0,2.043333560167919,967.238216,4.183515,0.187501,-0.101746,0.213319,-28.476
1645885507.205419,0,2.0364120291646057,967.218099,4.183113,0.18744,-0.101807,0.213319,-28.5
1645885510.7736785,0,2.0292182714556013,967.197191,4.1824345,0.187562,-0.102051,0.213502,-28.542
1645885514.3316562,0,2.0219040147018927,967.175933,4.1816449,0.187318,-0.102051,0.213319,-28.572
1645885517.861413,0,2.0142607449218217,967.153719,4.1810255,0.187196,-0.101807,0.213075,-28.53
1645885521.4120007,0,2.0064092235257323,967.1309,4.1806521,0.187379,-0.101624,0.213136,-28.458
1645885524.9653206,0,1.998470217044889,967.107827,4.1798295,0.187501,-0.101685,0.213319,-28.464
1645885528.4996047,0,1.9904726259032788,967.084584,4.1793141,0.187684,-0.101746,0.213441,-28.446
1645885532.0487337,0,1.9820131722611432,967.059999,4.1781435,0.187684,-0.102051,0.213624,-28.518
1645885535.5978742,0,1.973460022573243,967.035142,4.1776247,0.187501,-0.101929,0.21338,-28.518
1645885539.1711519,0,1.9646999643321856,967.009684,4.1769304,0.187379,-0.101746,0.213197,-28.488
1645885542.7103398,0,1.955810413415078,966.98385,4.1762876,0.18744,-0.101746,0.213319,-28.482
1645885546.247723,0,1.9466526888195281,966.957237,4.1755075,0.187501,-0.101929,0.21338,-28.518
1645885549.7936282,0,1.937654857803179,966.931089,4.1746158,0.187379,-0.10199,0.213319,-28.548
1645885553.3318157,0,1.9284218787429752,966.904258,4.173891,0.18744,-0.101929,0.21338,-28.524
1645885556.8772414,0,1.9189152005903805,966.876632,4.1725993,0.18744,-0.101624,0.213197,-28.458
1645885560.4362,0,1.9095422594408347,966.849395,4.1719322,0.187501,-0.101685,0.213319,-28.458
1645885563.9828274,0,1.8997393719848095,966.820909,4.1711974,0.18744,-0.101441,0.213075,-28.416
1645885567.526412,0,1.8898269120912623,966.792105,4.1704125,0.187806,-0.101502,0.213441,-28.386
1645885571.085507,0,1.8798485811769468,966.76311,4.1693778,0.187318,-0.101624,0.213075,-28.47
1645885574.6294322,0,1.869573109561769,966.733252,4.168704,0.187501,-0.101746,0.213319,-28.464
1645885578.1677623,0,1.859012873691265,966.702567,4.1677675,0.187318,-0.101746,0.213136,-28.506
1645885581.7167218,0,1.848391219018513,966.671704,4.1667695,0.187196,-0.101807,0.213075,-28.524
1645885585.2563658,0,1.837741526548462,966.64076,4.1656827,0.187501,-0.101624,0.213258,-28.44
1645885588.8202293,0,1.8269385178365665,966.609371,4.1646957,0.187684,-0.101868,0.213502,-28.482
1645885592.363765,0,1.8160895679159417,966.577849,4.163733,0.187623,-0.101868,0.213502,-28.494
1645885595.912472,0,1.8048473982314543,966.545185,4.1627469,0.187684,-0.101624,0.21338,-28.416
1645885599.4503105,0,1.7938700705554167,966.513291,4.1619038,0.187501,-0.101807,0.21338,-28.488
1645885602.9981215,0,1.782784151565663,966.481082,4.1607294,0.18744,-0.102112,0.213441,-28.56
1645885606.5418544,0,1.771679126866468,966.448818,4.1596746,0.187562,-0.10199,0.213441,-28.518
1645885610.09115,0,1.7600242380151894,966.414957,4.1589055,0.187501,-0.101746,0.213319,-28.476
1645885613.6408644,0,1.7489508646366776,966.382786,4.1576404,0.187745,-0.102051,0.213624,-28.512
1645885617.1742523,0,1.73764531793118,966.349941,4.1563286,0.187501,-0.102051,0.213441,-28.548
