time,tc temp (C),tr temp (C),tr res (ohm),PAR124,x,y,r,theta
1645255560.8872435,20.572195,19.883678082507583,1019.7486,3.0996336,0.0823369,-0.00097657,0.0823369,-0.672
1645255564.653126,20.5633754,19.883255298841064,1019.74734,3.098829,0.0823369,-0.00097657,0.0823369,-0.672
1645255568.3961518,20.5805969,19.882349333005948,1019.74464,3.0999433,0.0823369,-0.00097657,0.0823369,-0.672
1645255572.13949,20.5753116,19.88179568665699,1019.74299,3.0992605,0.0823369,-0.00097657,0.0823369,-0.672
1645255575.8851879,20.5709209,19.882627833735746,1019.74547,3.1013524,0.0823369,-0.00097657,0.0823369,-0.672
1645255579.6076536,20.5673675,19.881812463825266,1019.74304,3.0995209,0.0823369,-0.00097657,0.0823369,-0.672
1645255583.3409574,20.5761928,19.881195063772978,1019.7412,3.098417,0.0823369,-0.00097657,0.0823369,-0.672
1645255587.0723133,20.568861,19.881050779988886,1019.74077,3.0992722,0.0823369,-0.00097657,0.0823369,-0.672
1645255590.8077443,20.5790004,19.880309227991294,1019.73856,3.0991075,0.0823369,-0.00097657,0.0823369,-0.672
1645255594.5431714,20.5835876,19.880389758561886,1019.7388,3.1008822,0.0823369,-0.00097657,0.0823369,-0.672
1645255598.3208783,20.571125,19.87878250088704,1019.73401,3.1009771,0.0823369,-0.00097657,0.0823369,-0.672
1645255602.0364876,20.5760002,19.878701970136753,1019.73377,3.1003234,0.0823369,-0.00097657,0.0823369,-0.672
1645255605.7762957,20.5793476,19.878557685853288,1019.73334,3.0992114,0.0823369,-0.00097657,0.0823369,-0.672
1645255609.5252426,20.5783176,19.878681837447772,1019.73371,3.0991168,0.0823369,-0.00097657,0.0823369,-0.672
1645255613.2471507,20.5807151,19.877618159580287,1019.73054,3.0996377,0.0823369,-0.00097657,0.0823369,-0.672
1645255616.9948735,20.5812835,19.87724570418298,1019.72943,3.1003987,0.0823369,-0.00097657,0.0823369,-0.672
1645255620.738716,20.5830459,19.8774034105459,1019.7299,3.1003696,0.0823369,-0.00097657,0.0823369,-0.672
1645255624.4817421,20.5757865,19.876504148268957,1019.72722,3.0990893,0.0823369,-0.00097657,0.0823369,-0.672
1645255628.2161124,20.5796985,19.876926935897153,1019.72848,3.0992746,0.0823369,-0.00097657,0.0823369,-0.672
1645255631.9849288,20.5936641,19.876376640840274,1019.72684,3.0992567,0.0823369,-0.00097657,0.0823369,-0.672
1645255635.7204819,20.5911922,19.876286043443017,1019.72657,3.0990772,0.0823369,-0.00097657,0.0823369,-0.672
1645255639.4487429,20.5837516,19.876537702851618,1019.72732,3.1001501,0.0823369,-0.00097657,0.0823369,-0.672
1645255643.1843882,20.5804862,19.876165246895688,1019.72621,3.1008691,0.0823369,-0.00097657,0.0823369,-0.672
1645255646.9234045,20.5886383,19.87548408820797,1019.72418,3.0994617,0.0823369,-0.00097657,0.0823369,-0.672
1645255650.662859,20.5873432,19.875359936062566,1019.72381,3.0985608,0.0823369,-0.00097657,0.0823369,-0.672
1645255654.410298,20.5759582,19.875359936062566,1019.72381,3.0991337,0.0823369,-0.00097657,0.0823369,-0.672
1645255658.1397212,20.5807762,19.87437678453336,1019.72088,3.0998933,0.0823369,-0.00097657,0.0823369,-0.672
1645255661.8887575,20.5782775,19.874477448574115,1019.72118,3.101212,0.0823369,-0.00097657,0.0823369,-0.672
1645255665.6208615,20.582323,19.87407143685708,1019.71997,3.1004173,0.0823369,-0.00097657,0.0823369,-0.672
1645255669.3640165,20.5775089,19.87395063993842,1019.71961,3.0988416,0.0823369,-0.00097657,0.0823369,-0.672
1645255673.1125023,20.5668354,19.872816490103393,1019.71623,3.0975809,0.0823369,-0.00097657,0.0823369,-0.672
1645255676.8555365,20.575056,19.871917222101224,1019.71355,3.0998868,0.0823369,-0.00097657,0.0823369,-0.672
1645255680.5983987,20.569334,19.872809779152266,1019.71621,3.1008894,0.0823369,-0.00097657,0.0823369,-0.672
1645255684.325574,20.5916919,19.871712537809522,1019.71294,3.1002578,0.0823369,-0.00097657,0.0823369,-0.672
1645255688.0769355,20.5943298,19.87109848458566,1019.71111,3.0995619,0.0823369,-0.00097657,0.0823369,-0.672
1645255691.788238,20.5875186,19.870793135519982,1019.7102,3.099574,0.0823369,-0.00097657,0.0823369,-0.672
1645255695.4942534,20.5967292,19.87002808454534,1019.70792,3.0990419,0.0823369,-0.00097657,0.0823369,-0.672
1645255699.2292457,20.5917587,19.870125393705614,1019.70821,3.0993256,0.0823369,-0.00097657,0.0823369,-0.672
1645255702.9463284,20.5971069,19.86920934488307,1019.70548,3.1016273,0.0823369,-0.00097657,0.0823369,-0.672
1645255706.7127173,20.5900821,19.869179145451408,1019.70539,3.1004955,0.0823369,-0.00097657,0.0823369,-0.672
1645255710.4348001,20.5842094,19.86856173457316,1019.70355,3.0999438,0.0823369,-0.00097657,0.0823369,-0.672
1645255714.178715,20.5845699,19.86856173457316,1019.70355,3.0982594,0.0823369,-0.00097657,0.0823369,-0.672
1645255717.90554,20.5873184,19.86839060429031,1019.70304,3.099524,0.0823369,-0.00097657,0.0823369,-0.672
1645255721.6362536,20.5785884,19.86804498810515,1019.70201,3.0991253,0.0823369,-0.00097657,0.0823369,-0.672
1645255725.3760796,20.5745964,19.867880568696705,1019.70152,3.0999634,0.0823369,-0.00097657,0.0823369,-0.672
1645255729.1185226,20.5802726,19.868031566114027,1019.70197,3.0999634,0.0823369,-0.00097657,0.0823369,-0.672
1645255732.8950822,20.5799407,19.866840363406276,1019.69842,3.0998544,0.0823369,-0.00097657,0.0823369,-0.672
1645255736.6382205,20.572031,19.86704840458453,1019.69904,3.0986108,0.0823369,-0.00097657,0.0823369,-0.672
1645255740.37752,20.5880126,19.866635677672335,1019.69781,3.0986452,0.0823369,-0.00097657,0.0823369,-0.672
1645255744.1095164,20.5863628,19.865592115075305,1019.6947,3.0989098,0.0823369,-0.00097657,0.0823369,-0.672
1645255747.860656,20.5831985,19.86563909220218,1019.69484,3.1003031,0.0823369,-0.00097657,0.0823369,-0.672
1645255751.6009772,20.5811958,19.864954568050432,1019.6928,3.100702,0.0823369,-0.00097657,0.0823369,-0.672
1645255755.3373306,20.5894947,19.86500490073078,1019.69295,3.1002004,0.0823369,-0.00097657,0.0823369,-0.672
