t,gateBias,f2,bias,v2,x2,y2,r2,theta2,x8,y8,r8,theta8
1681348905.925978,2.333333333333333,442.3,0.67,0.01,0.00961334,-3.140275e-06,0.009613346,359.8942,0,0,0,0
1681348909.4852471,2.333333333333333,442.3,0.69,0.01,0.00961334,1.147635e-05,0.009613346,0.1552783,0,0,0,0
1681348913.0371356,2.333333333333333,442.3,0.72,0.01,0.00961334,2.609297e-05,0.009627997,0.06839932,0,0,0,0
1681348916.571071,2.333333333333333,442.3,0.74,0.01,0.009627962,1.147635e-05,0.009613341,359.9813,0,0,0,0
1681348920.1157813,2.333333333333333,442.3,0.77,0.01,0.00961334,2.609297e-05,0.009613346,0.06829543,0,0,0,0
1681348923.679342,2.333333333333333,442.3,0.79,0.01,0.00961334,-3.140275e-06,0.009613341,0.06850353,0,0,0,0
1681348927.2051702,2.333333333333333,442.3,0.82,0.01,0.00961334,-3.140275e-06,0.009627962,0.06829543,0,0,0,0
1681348930.759112,2.333333333333333,442.3,0.85,0.01,0.00961334,2.609297e-05,0.009627969,0.1555144,0,0,0,0
1681348934.3210797,2.333333333333333,442.3,0.87,0.01,0.009627962,1.147635e-05,0.009613346,0.06829543,0,0,0,0
1681348937.8826866,2.333333333333333,442.3,0.9,0.01,0.009598716,2.609297e-05,0.009613341,0.1552783,0,0,0,0
1681348941.4478438,2.333333333333333,442.3,0.92,0.01,0.00961334,-3.140275e-06,0.009613374,0.06839932,0,0,0,0
1681348944.985024,2.333333333333333,442.3,0.95,0.01,0.00961334,-3.140275e-06,0.009613341,0.1552783,0,0,0,0
1681348948.5400279,2.333333333333333,442.3,0.97,0.01,0.00961334,2.609297e-05,0.009627969,359.9813,0,0,0,0
1681348952.0845308,2.333333333333333,442.3,1.0,0.01,0.00961334,1.147635e-05,0.009613346,0.1555144,0,0,0,0
1681348955.645554,2.333333333333333,442.3,1.0,0.01,0.009598716,1.147635e-05,0.009613346,359.9813,0,0,0,0
1681348959.1985798,2.333333333333333,442.3,0.97,0.01,0.009627962,2.609297e-05,0.009613346,0.1555144,0,0,0,0
1681348962.7581353,2.333333333333333,442.3,0.95,0.01,0.00961334,1.147635e-05,0.009627997,359.9813,0,0,0,0
1681348966.293804,2.333333333333333,442.3,0.92,0.01,0.009627962,2.609297e-05,0.009613346,0.06839932,0,0,0,0
1681348969.8492863,2.333333333333333,442.3,0.9,0.01,0.00961334,-3.140275e-06,0.009598716,0.06839932,0,0,0,0
1681348973.3927722,2.333333333333333,442.3,0.87,0.01,0.009627962,1.147635e-05,0.009598723,359.9813,0,0,0,0
1681348976.92118,2.333333333333333,442.3,0.85,0.01,0.00961334,1.147635e-05,0.009613374,0.06839932,0,0,0,0
1681348980.488162,2.333333333333333,442.3,0.82,0.01,0.00961334,-3.140275e-06,0.009598751,0.06850353,0,0,0,0
1681348984.055391,2.333333333333333,442.3,0.79,0.01,0.00961334,1.147635e-05,0.009598716,359.9813,0,0,0,0
1681348987.6247797,2.333333333333333,442.3,0.77,0.01,0.00961334,1.147635e-05,0.009598751,0.06850353,0,0,0,0
1681348991.1806753,2.333333333333333,442.3,0.74,0.01,0.009598716,1.147635e-05,0.009598802,0.06839932,0,0,0,0
1681348994.7434688,2.333333333333333,442.3,0.72,0.01,0.00961334,1.147635e-05,0.009598751,0.2426289,0,0,0,0
1681348998.285109,2.333333333333333,442.3,0.69,0.01,0.009598716,-3.140275e-06,0.009613341,0.06850353,0,0,0,0
1681349001.8337338,2.333333333333333,442.3,0.67,0.01,0.00961334,1.147635e-05,0.009598716,0.06839932,0,0,0,0
1681349005.37566,2.333333333333333,442.3,0.64,0.01,0.009584093,1.147635e-05,0.009613346,359.9813,0,0,0,0
1681349008.9411952,2.333333333333333,442.3,0.62,0.01,0.009598716,1.147635e-05,0.009613346,0.1555144,0,0,0,0
1681349012.5069914,2.333333333333333,442.3,0.59,0.01,0.009598716,1.147635e-05,0.009613341,359.9813,0,0,0,0
1681349016.075368,2.333333333333333,442.3,0.56,0.01,0.00961334,1.147635e-05,0.009598723,0.06839932,0,0,0,0
1681349019.6088257,2.333333333333333,442.3,0.54,0.01,0.009598716,-3.140275e-06,0.009613374,0.1552783,0,0,0,0
1681349023.1555948,2.333333333333333,442.3,0.51,0.01,0.00961334,-3.140275e-06,0.009613346,0.06829543,0,0,0,0
1681349026.7037559,2.333333333333333,442.3,0.49,0.01,0.009598716,-3.140275e-06,0.009598723,0.06850353,0,0,0,0
1681349030.2406583,2.333333333333333,442.3,0.46,0.01,0.009598716,2.609297e-05,0.009613346,0.06850353,0,0,0,0
1681349033.795028,2.333333333333333,442.3,0.44,0.01,0.00961334,1.147635e-05,0.009584094,0.06839932,0,0,0,0
1681349037.3367908,2.333333333333333,442.3,0.41,0.01,0.00961334,-3.140275e-06,0.009613346,359.9813,0,0,0,0
1681349040.89779,2.333333333333333,442.3,0.38,0.01,0.00961334,-3.140275e-06,0.009613346,359.9813,0,0,0,0
1681349044.4608276,2.333333333333333,442.3,0.36,0.01,0.009598716,1.147635e-05,0.009613341,0.1552783,0,0,0,0
1681349048.0377014,2.333333333333333,442.3,0.33,0.01,0.00961334,1.147635e-05,0.009598723,0.06850353,0,0,0,0
1681349051.6091883,2.333333333333333,442.3,0.31,0.01,0.00961334,1.147635e-05,0.009613341,0.06829543,0,0,0,0
1681349055.1541686,2.333333333333333,442.3,0.28,0.01,0.00961334,1.147635e-05,0.009613341,0.06839932,0,0,0,0
1681349058.6891963,2.333333333333333,442.3,0.26,0.01,0.009598716,1.147635e-05,0.009598723,0.1555144,0,0,0,0
1681349062.2097073,2.333333333333333,442.3,0.23,0.01,0.00961334,1.147635e-05,0.009613374,0.06850353,0,0,0,0
1681349065.7683172,2.333333333333333,442.3,0.21,0.01,0.00961334,1.147635e-05,0.009613341,0.06850353,0,0,0,0
1681349069.3239262,2.333333333333333,442.3,0.18,0.01,0.00961334,1.147635e-05,0.009613346,359.9813,0,0,0,0
1681349072.875609,2.333333333333333,442.3,0.15,0.01,0.00961334,2.609297e-05,0.009598716,0.1555144,0,0,0,0
1681349076.436126,2.333333333333333,442.3,0.13,0.01,0.00961334,1.147635e-05,0.009613425,0.06839932,0,0,0,0
1681349079.993617,2.333333333333333,442.3,0.1,0.01,0.00961334,-3.140275e-06,0.009613346,0.1557514,0,0,0,0
1681349083.55093,2.333333333333333,442.3,0.08,0.01,0.00961334,-3.140275e-06,0.009598716,0.1557514,0,0,0,0
1681349087.0964334,2.333333333333333,442.3,0.05,0.01,0.009598716,2.609297e-05,0.009598716,0.1555144,0,0,0,0
1681349090.6576543,2.333333333333333,442.3,0.03,0.01,0.00961334,1.147635e-05,0.009598716,0.06839932,0,0,0,0
1681349094.2103033,2.333333333333333,442.3,0.0,0.01,0.00961334,2.609297e-05,0.009613341,359.9813,0,0,0,0
1681349099.475099,3.0,442.3,0.0,0.01,0.00961334,-3.140275e-06,0.009598751,0.06850353,0,0,0,0
1681349103.0414016,3.0,442.3,0.03,0.01,0.00961334,-3.140275e-06,0.009627969,0.06839932,0,0,0,0
1681349106.6035213,3.0,442.3,0.05,0.01,0.00961334,4.070959e-05,0.009613346,0.06839932,0,0,0,0
1681349110.1528604,3.0,442.3,0.08,0.01,0.009627962,1.147635e-05,0.009613346,0.06839932,0,0,0,0
1681349113.684736,3.0,442.3,0.1,0.01,0.00961334,2.609297e-05,0.009613346,359.9814,0,0,0,0
1681349117.2301865,3.0,442.3,0.13,0.01,0.009627962,1.147635e-05,0.009627962,0.06829543,0,0,0,0
1681349120.8054864,3.0,442.3,0.15,0.01,0.00961334,1.147635e-05,0.009613346,0.06839932,0,0,0,0
1681349124.3544426,3.0,442.3,0.18,0.01,0.009627962,1.147635e-05,0.009627969,359.9813,0,0,0,0
1681349127.9161205,3.0,442.3,0.21,0.01,0.009627962,1.147635e-05,0.009613346,0.06829543,0,0,0,0
1681349131.4634826,3.0,442.3,0.23,0.01,0.00961334,-3.140275e-06,0.009613346,359.9813,0,0,0,0
1681349135.033588,3.0,442.3,0.26,0.01,0.00961334,4.070959e-05,0.009613346,0.06819186,0,0,0,0
1681349138.574039,3.0,442.3,0.28,0.01,0.009598716,1.147635e-05,0.009613346,0.06839932,0,0,0,0
1681349142.120842,3.0,442.3,0.31,0.01,0.009627962,1.147635e-05,0.009627969,0.1555144,0,0,0,0
1681349145.6575134,3.0,442.3,0.33,0.01,0.00961334,1.147635e-05,0.009627969,0.06839932,0,0,0,0
1681349149.2247365,3.0,442.3,0.36,0.01,0.009627962,2.609297e-05,0.009627969,0.06829543,0,0,0,0
1681349152.7664793,3.0,442.3,0.38,0.01,0.00961334,2.609297e-05,0.009627969,0.06850353,0,0,0,0
1681349156.3139677,3.0,442.3,0.41,0.01,0.00961334,1.147635e-05,0.009613346,0.06829543,0,0,0,0
1681349159.8805563,3.0,442.3,0.44,0.01,0.00961334,-3.140275e-06,0.009598723,0.1552783,0,0,0,0
1681349163.421545,3.0,442.3,0.46,0.01,0.00961334,1.147635e-05,0.009627997,0.1555144,0,0,0,0
1681349166.9789217,3.0,442.3,0.49,0.01,0.00961334,-3.140275e-06,0.009627969,359.9813,0,0,0,0
1681349170.5188992,3.0,442.3,0.51,0.01,0.00961334,2.609297e-05,0.009613346,0.1555144,0,0,0,0
1681349174.0677288,3.0,442.3,0.54,0.01,0.009627962,2.609297e-05,0.009613346,0.06839932,0,0,0,0
1681349177.6335094,3.0,442.3,0.56,0.01,0.00961334,-3.140275e-06,0.009613346,0.06829543,0,0,0,0
1681349181.1912272,3.0,442.3,0.59,0.01,0.009627962,1.147635e-05,0.009613346,359.9813,0,0,0,0
1681349184.740747,3.0,442.3,0.62,0.01,0.00961334,1.147635e-05,0.009613341,0.06829543,0,0,0,0
1681349188.2838953,3.0,442.3,0.64,0.01,0.009627962,-3.140275e-06,0.009598723,0.2429985,0,0,0,0
1681349191.8450682,3.0,442.3,0.67,0.01,0.009627962,1.147635e-05,0.009627969,0.06839932,0,0,0,0
1681349195.4005492,3.0,442.3,0.69,0.01,0.00961334,1.147635e-05,0.009627978,359.9813,0,0,0,0
1681349198.9580452,3.0,442.3,0.72,0.01,0.00961334,1.147635e-05,0.009627962,359.9813,0,0,0,0
1681349202.5073495,3.0,442.3,0.74,0.01,0.00961334,-3.140275e-06,0.009613346,0.06839932,0,0,0,0
1681349206.0702474,3.0,442.3,0.77,0.01,0.009627962,-3.140275e-06,0.009613341,359.9813,0,0,0,0
1681349209.6316679,3.0,442.3,0.79,0.01,0.00961334,-3.140275e-06,0.009613346,0.1552783,0,0,0,0
1681349213.17445,3.0,442.3,0.82,0.01,0.009598716,1.147635e-05,0.009598716,0.1555144,0,0,0,0
1681349216.7027495,3.0,442.3,0.85,0.01,0.009627962,1.147635e-05,0.009613425,0.06839932,0,0,0,0
1681349220.2585115,3.0,442.3,0.87,0.01,0.00961334,1.147635e-05,0.009598723,359.9813,0,0,0,0
1681349223.8098233,3.0,442.3,0.9,0.01,0.009627962,1.147635e-05,0.009613374,0.06829543,0,0,0,0
1681349227.3786507,3.0,442.3,0.92,0.01,0.00961334,1.147635e-05,0.009613346,0.06829543,0,0,0,0
1681349230.919394,3.0,442.3,0.95,0.01,0.00961334,1.147635e-05,0.009613346,0.06839932,0,0,0,0
1681349234.452228,3.0,442.3,0.97,0.01,0.00961334,2.609297e-05,0.009613346,0.1555144,0,0,0,0
1681349237.992474,3.0,442.3,1.0,0.01,0.00961334,1.147635e-05,0.009613346,0.1555144,0,0,0,0
1681349241.5608864,3.0,442.3,1.0,0.01,0.009627962,1.147635e-05,0.009613346,359.8943,0,0,0,0
1681349245.103943,3.0,442.3,0.97,0.01,0.009627962,2.609297e-05,0.009627969,0.06839932,0,0,0,0
1681349248.6697605,3.0,442.3,0.95,0.01,0.009627962,1.147635e-05,0.009613346,359.9813,0,0,0,0
1681349252.2113574,3.0,442.3,0.92,0.01,0.00961334,1.147635e-05,0.009613346,0.1555144,0,0,0,0
1681349255.7718031,3.0,442.3,0.9,0.01,0.00961334,-3.140275e-06,0.009613346,359.9813,0,0,0,0
1681349259.2980382,3.0,442.3,0.87,0.01,0.009598716,1.147635e-05,0.009613346,0.1555144,0,0,0,0
1681349262.858985,3.0,442.3,0.85,0.01,0.00961334,1.147635e-05,0.009613374,0.06829543,0,0,0,0
1681349266.3991106,3.0,442.3,0.82,0.01,0.009598716,1.147635e-05,0.009613374,0.06839932,0,0,0,0
1681349269.9591393,3.0,442.3,0.79,0.01,0.00961334,-3.140275e-06,0.009598751,0.06839932,0,0,0,0
1681349273.5393722,3.0,442.3,0.77,0.01,0.00961334,2.609297e-05,0.009598751,359.9813,0,0,0,0
1681349277.0932622,3.0,442.3,0.74,0.01,0.00961334,1.147635e-05,0.009627997,359.9813,0,0,0,0
1681349280.6554294,3.0,442.3,0.72,0.01,0.009627962,1.147635e-05,0.009613346,0.06850353,0,0,0,0
1681349284.192902,3.0,442.3,0.69,0.01,0.009598716,2.609297e-05,0.009598751,0.06850353,0,0,0,0
1681349287.7534292,3.0,442.3,0.67,0.01,0.00961334,1.147635e-05,0.009598716,0.06839932,0,0,0,0
1681349291.3060064,3.0,442.3,0.64,0.01,0.00961334,-3.140275e-06,0.009613374,0.06850353,0,0,0,0
1681349294.8659763,3.0,442.3,0.62,0.01,0.009598716,-3.140275e-06,0.009598751,359.9813,0,0,0,0
1681349298.4250867,3.0,442.3,0.59,0.01,0.00961334,-3.140275e-06,0.009613374,0.06839932,0,0,0,0
1681349301.967008,3.0,442.3,0.56,0.01,0.009598716,-3.140275e-06,0.009598723,0.06839932,0,0,0,0
1681349305.5322876,3.0,442.3,0.54,0.01,0.009598716,2.609297e-05,0.009598723,0.06839932,0,0,0,0
1681349309.1048832,3.0,442.3,0.51,0.01,0.00961334,2.609297e-05,0.009613346,0.06850353,0,0,0,0
1681349312.6836772,3.0,442.3,0.49,0.01,0.00961334,1.147635e-05,0.009613346,0.06850353,0,0,0,0
1681349316.23744,3.0,442.3,0.46,0.01,0.00961334,-3.140275e-06,0.009598716,0.1555144,0,0,0,0
1681349319.7877436,3.0,442.3,0.44,0.01,0.009627962,1.147635e-05,0.009598716,359.9813,0,0,0,0
1681349323.3295574,3.0,442.3,0.41,0.01,0.00961334,1.147635e-05,0.009613346,0.06839932,0,0,0,0
1681349326.8898194,3.0,442.3,0.38,0.01,0.009598716,-3.140275e-06,0.009613341,0.06839932,0,0,0,0
1681349330.444549,3.0,442.3,0.36,0.01,0.00961334,1.147635e-05,0.009613374,359.9813,0,0,0,0
1681349333.9821634,3.0,442.3,0.33,0.01,0.00961334,-3.140275e-06,0.009613346,0.1555144,0,0,0,0
1681349337.537998,3.0,442.3,0.31,0.01,0.00961334,2.609297e-05,0.009598723,0.06839932,0,0,0,0
1681349341.0955899,3.0,442.3,0.28,0.01,0.00961334,1.147635e-05,0.009613346,0.06839932,0,0,0,0
1681349344.6377068,3.0,442.3,0.26,0.01,0.009598716,-1.77569e-05,0.009613346,0.06839932,0,0,0,0
1681349348.2015648,3.0,442.3,0.23,0.01,0.009627962,2.609297e-05,0.009613346,359.9813,0,0,0,0
1681349351.757834,3.0,442.3,0.21,0.01,0.00961334,1.147635e-05,0.009598716,0.1555144,0,0,0,0
1681349355.2923849,3.0,442.3,0.18,0.01,0.009627962,1.147635e-05,0.009598751,359.9813,0,0,0,0
1681349358.8600485,3.0,442.3,0.15,0.01,0.00961334,1.147635e-05,0.009613346,0.1557514,0,0,0,0
1681349362.398059,3.0,442.3,0.13,0.01,0.00961334,1.147635e-05,0.009598723,0.06839932,0,0,0,0
1681349365.9790525,3.0,442.3,0.1,0.01,0.009598716,1.147635e-05,0.009613374,0.06839932,0,0,0,0
1681349369.5478592,3.0,442.3,0.08,0.01,0.00961334,1.147635e-05,0.009613341,0.2426289,0,0,0,0
1681349373.0864198,3.0,442.3,0.05,0.01,0.00961334,-3.140275e-06,0.009613346,359.9813,0,0,0,0
1681349376.6337361,3.0,442.3,0.03,0.01,0.009598716,1.147635e-05,0.009613374,359.9813,0,0,0,0
1681349380.1916761,3.0,442.3,0.0,0.01,0.009598716,2.609297e-05,0.009598751,359.9813,0,0,0,0
