f,v,x,y,r,theta
30.0,0.04137931034482759,-3.40924e-07,1.15252e-08,3.41041e-07,178.062
30.0,0.04482758620689656,-3.75034e-07,1.26893e-08,3.7515e-07,178.062
30.0,0.048275862068965524,-4.09143e-07,1.38535e-08,4.09318e-07,178.062
30.0,0.05172413793103449,-4.43195e-07,1.49595e-08,4.43428e-07,178.062
30.0,0.055172413793103454,-4.6025e-07,1.55416e-08,4.60424e-07,178.062
30.0,0.05862068965517242,-4.94303e-07,1.67057e-08,4.94536e-07,178.062
30.0,0.062068965517241385,-5.28355e-07,1.78117e-08,5.28587e-07,178.062
30.0,0.06551724137931035,-5.6229e-07,1.89758e-08,5.62522e-07,178.062
30.0,0.06896551724137932,-5.79344e-07,1.95579e-08,5.79636e-07,178.062
30.0,0.07241379310344828,-6.13396e-07,2.0722e-08,6.13687e-07,178.062
30.0,0.07586206896551725,-6.47447e-07,2.18862e-08,6.47797e-07,178.062
30.0,0.07931034482758621,-6.64444e-07,2.24101e-08,6.64793e-07,178.062
30.0,0.08275862068965519,-6.98612e-07,2.35742e-08,6.98961e-07,178.062
30.0,0.08620689655172414,-7.3278e-07,2.47384e-08,7.33129e-07,178.062
30.0,0.08965517241379312,-7.66773e-07,2.59025e-08,7.67122e-07,178.062
30.0,0.09310344827586207,-7.8377e-07,2.64846e-08,7.84177e-07,178.062
30.0,0.09655172413793105,-8.17647e-07,2.76488e-08,8.18054e-07,178.062
30.0,0.1,-8.51873e-07,2.88129e-08,8.52338e-07,178.062
40.0,0.0,-8.5001e-07,4.64499e-08,8.51232e-07,176.868
40.0,0.003448275862068966,-8.49777e-07,4.63335e-08,8.51e-07,176.874
40.0,0.006896551724137932,-5.11066e-08,2.85219e-09,5.11066e-08,176.79
40.0,0.010344827586206898,-8.51583e-08,4.54023e-09,8.52165e-08,176.928
40.0,0.013793103448275864,-1.19035e-07,6.51929e-09,1.19152e-07,176.856
40.0,0.01724137931034483,-1.36265e-07,7.45064e-09,1.36381e-07,176.862
40.0,0.020689655172413796,-1.70142e-07,9.19687e-09,1.70375e-07,176.892
40.0,0.024137931034482762,-2.04193e-07,1.11759e-08,2.04426e-07,176.85
40.0,0.027586206896551727,-2.38303e-07,1.29222e-08,2.38595e-07,176.886
40.0,0.031034482758620693,-2.55068e-07,1.39117e-08,2.55417e-07,176.874
40.0,0.03448275862068966,-2.89119e-07,1.58326e-08,2.89469e-07,176.856
40.0,0.03793103448275863,-3.23054e-07,1.75788e-08,3.23462e-07,176.88
40.0,0.04137931034482759,-3.39993e-07,1.86266e-08,3.40458e-07,176.856
40.0,0.04482758620689656,-3.74161e-07,2.03728e-08,3.74685e-07,176.88
40.0,0.048275862068965524,-4.08038e-07,2.22354e-08,4.08561e-07,176.874
40.0,0.05172413793103449,-4.42147e-07,2.42145e-08,4.42729e-07,176.856
40.0,0.055172413793103454,-4.59086e-07,2.49712e-08,4.59668e-07,176.88
40.0,0.05862068965517242,-4.92964e-07,2.70085e-08,4.93663e-07,176.862
40.0,0.062068965517241385,-5.27132e-07,2.87547e-08,5.27831e-07,176.874
40.0,0.06551724137931035,-5.6066e-07,3.06175e-08,5.61417e-07,176.868
40.0,0.06896551724137932,-5.77831e-07,3.16652e-08,5.78588e-07,176.862
40.0,0.07241379310344828,-6.11883e-07,3.3295e-08,6.12697e-07,176.88
40.0,0.07586206896551725,-6.45643e-07,3.53905e-08,6.46516e-07,176.856
40.0,0.07931034482758621,-6.62931e-07,3.62054e-08,6.63862e-07,176.874
40.0,0.08275862068965519,-6.96749e-07,3.80098e-08,6.97681e-07,176.874
40.0,0.08620689655172414,-7.30917e-07,3.99889e-08,7.31907e-07,176.862
40.0,0.08965517241379312,-7.64736e-07,4.16769e-08,7.65842e-07,176.874
40.0,0.09310344827586207,-7.81616e-07,4.27247e-08,7.82722e-07,176.868
40.0,0.09655172413793105,-8.1462e-07,4.44127e-08,8.15784e-07,176.88
40.0,0.1,-8.49486e-07,4.63335e-08,8.50709e-07,176.874
50.0,0.0,-8.4774e-07,6.74631e-08,8.50359e-07,175.452
50.0,0.003448275862068966,-8.47565e-07,6.63572e-08,8.50127e-07,175.518
50.0,0.006896551724137932,-5.01752e-08,2.67757e-09,5.01752e-08,176.88
50.0,0.010344827586206898,-8.32956e-08,6.92674e-09,8.35284e-08,175.218
50.0,0.013793103448275864,-1.18337e-07,1.08849e-08,1.18802e-07,174.738
50.0,0.01724137931034483,-1.36905e-07,1.15252e-08,1.37313e-07,175.17
50.0,0.020689655172413796,-1.70666e-07,1.25147e-08,1.71073e-07,175.8
50.0,0.024137931034482762,-2.02855e-07,1.47266e-08,2.0332e-07,175.842
50.0,0.027586206896551727,-2.35742e-07,1.89758e-08,2.3644e-07,175.386
50.0,0.031034482758620693,-2.53787e-07,2.16534e-08,2.5466e-07,175.122
50.0,0.03448275862068966,-2.89177e-07,2.36324e-08,2.90051e-07,175.32
50.0,0.03793103448275863,-3.2288e-07,2.4622e-08,3.23753e-07,175.638
